{'C:\\\\DumpStack.log.tmp': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-30_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-32_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-32_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-36_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-36_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-40_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-40_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-48_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-48_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-60_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-60_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-64_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-64_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-72_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-72_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-80_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-80_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-96_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-96_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-userexperience-desktop_31bf3856ad364e35_10.0.19041.662_none_6490cb5c282a676e\\n\\screenclipping\\assets\\square44x44logo.targetsize-24_altform-unplated.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.746.1.6\\amd64_microsoft-windows-userexperience-desktop_31bf3856ad364e35_10.0.19041.662_none_6490cb5c282a676e\\n\\screenclipping\\screenclipping\\assets\\square44x44logo.targetsize-24_altform-unplated.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-16_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-16_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-20_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-20_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-24_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-24_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-256_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-256_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-30_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-30_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-32_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-32_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-36_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-36_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-40_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-40_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-48_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-48_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-60_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-60_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-64_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-64_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-72_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-72_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-80_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-80_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-96_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\new360videossquare44x44logo.targetsize-96_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-16_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-16_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-20_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-20_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-24_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-24_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-256_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-256_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-30_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-30_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-32_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-32_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-36_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-36_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-40_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-40_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-48_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-48_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-60_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-60_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-64_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-64_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-72_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-72_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-80_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-80_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-96_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\f\\newwebvrsquare44x44logo.targetsize-96_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\r\\new360videossquare44x44logo.targetsize-16_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\r\\new360videossquare44x44logo.targetsize-16_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\r\\new360videossquare44x44logo.targetsize-20_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-a..g-whatsnew.appxmain_31bf3856ad364e35_10.0.19041.746_none_57c8601baf818c0d\\r\\new360videossquare44x44logo.targetsize-20_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
